date,ta,tb,tc
2021-02-08 07:00:00,1345,1298,1297
2021-02-08 08:00:00,2203,2034,2006
2021-02-08 09:00:00,9207,4134,3934
2021-02-08 10:00:00,10650,4253,4097
2021-02-08 11:00:00,10463,4079,3967
2021-02-08 12:00:00,8202,3497,3412
2021-02-08 13:00:00,9502,3577,3462
2021-02-08 14:00:00,11331,4179,3990
2021-02-08 15:00:00,13957,4145,4012
2021-02-08 16:00:00,10121,4366,4256
2021-02-08 17:00:00,8937,4447,4361
2021-02-08 18:00:00,9387,3724,3667
2021-02-08 19:00:00,8258,3527,3472
2021-02-08 20:00:00,8108,3417,3363
2021-02-08 21:00:00,7352,3099,3052
2021-02-08 22:00:00,5708,2728,2704
2021-02-08 23:00:00,3927,1740,1727
2021-02-09 00:00:00,1303,913,911
2021-02-09 01:00:00,409,402,394
2021-02-09 02:00:00,203,203,197
2021-02-09 03:00:00,177,174,174
2021-02-09 04:00:00,148,145,141
2021-02-09 05:00:00,208,205,205
2021-02-09 06:00:00,484,474,474
2021-02-09 07:00:00,1206,1162,1162
2021-02-09 08:00:00,2049,1875,1868
2021-02-09 09:00:00,8169,3493,3419
2021-02-09 10:00:00,10117,3979,3894
2021-02-09 11:00:00,9882,4259,4190
2021-02-09 12:00:00,7564,3143,3109
2021-02-09 13:00:00,8255,3135,3067
2021-02-09 14:00:00,8638,3534,3461
2021-02-09 15:00:00,8511,3817,3749
2021-02-09 16:00:00,8225,3475,3404
2021-02-09 17:00:00,7497,3337,3265
2021-02-09 18:00:00,11184,2983,2923
2021-02-09 19:00:00,6540,2713,2671
2021-02-09 20:00:00,6563,2694,2640
2021-02-09 21:00:00,6252,2553,2523
2021-02-09 22:00:00,4531,2162,2141
2021-02-09 23:00:00,3122,1346,1335
2021-02-10 00:00:00,1147,742,739
2021-02-10 01:00:00,339,338,338
2021-02-10 02:00:00,209,207,205
2021-02-10 03:00:00,157,155,155
2021-02-10 04:00:00,138,138,138
2021-02-10 05:00:00,191,190,189
2021-02-10 06:00:00,398,392,392
2021-02-10 07:00:00,1069,1029,1029
2021-02-10 08:00:00,1781,1635,1617
2021-02-10 09:00:00,7086,3212,3145
2021-02-10 10:00:00,8393,3230,3140
2021-02-10 11:00:00,8250,3209,3112
2021-02-10 12:00:00,8383,2528,2460
2021-02-10 13:00:00,6851,2556,2464
2021-02-10 14:00:00,7478,2781,2688
2021-02-10 15:00:00,6836,2817,2725
2021-02-10 16:00:00,12265,2758,2662
2021-02-10 17:00:00,20301,2639,2566
2021-02-10 18:00:00,7271,2328,2243
2021-02-10 19:00:00,4699,1968,1905
2021-02-10 20:00:00,4629,2575,2507
2021-02-10 21:00:00,4170,2185,2131
2021-02-10 22:00:00,3189,1398,1369
2021-02-10 23:00:00,2357,953,935
2021-02-11 00:00:00,1199,823,818
2021-02-11 01:00:00,424,423,420
2021-02-11 02:00:00,225,224,224
2021-02-11 03:00:00,131,130,130
2021-02-11 04:00:00,136,133,133
2021-02-11 05:00:00,193,193,193
2021-02-11 06:00:00,430,425,424
2021-02-11 07:00:00,1205,1168,1168
2021-02-11 08:00:00,2346,1702,1700
2021-02-11 09:00:00,5141,2605,2548
2021-02-11 10:00:00,5471,2529,2481
2021-02-11 11:00:00,4755,2317,2273
2021-02-11 12:00:00,4390,2033,2000
2021-02-11 13:00:00,4147,1938,1887
2021-02-11 14:00:00,4105,1947,1897
2021-02-11 15:00:00,4023,1845,1796
2021-02-11 16:00:00,3561,1714,1673
2021-02-11 17:00:00,5909,1374,1340
2021-02-11 18:00:00,1125,758,751
2021-02-11 19:00:00,521,515,511
2021-02-11 20:00:00,678,668,666
2021-02-11 21:00:00,680,577,576
2021-02-11 22:00:00,745,729,726
2021-02-11 23:00:00,542,529,526
2021-02-12 00:00:00,936,933,933
2021-02-12 01:00:00,626,621,621
2021-02-12 02:00:00,305,302,301
2021-02-12 03:00:00,151,148,147
2021-02-12 04:00:00,126,126,125
2021-02-12 05:00:00,182,179,179
2021-02-12 06:00:00,390,388,388
2021-02-12 07:00:00,1001,988,988
2021-02-12 08:00:00,2265,1669,1663
2021-02-12 09:00:00,4383,2446,2409
2021-02-12 10:00:00,5414,2816,2779
2021-02-12 11:00:00,4755,2574,2535
2021-02-12 12:00:00,4297,2399,2376
2021-02-12 13:00:00,4257,2212,2190
2021-02-12 14:00:00,4794,2258,2214
2021-02-12 15:00:00,5096,2462,2434
2021-02-12 16:00:00,7334,2382,2343
2021-02-12 17:00:00,4646,2303,2274
2021-02-12 18:00:00,3275,1866,1856
2021-02-12 19:00:00,3176,1719,1692
2021-02-12 20:00:00,3111,1758,1737
2021-02-12 21:00:00,2829,1695,1684
2021-02-12 22:00:00,2545,1519,1514
2021-02-12 23:00:00,2730,1243,1235
2021-02-13 00:00:00,2616,1470,1469
2021-02-13 01:00:00,646,644,644
2021-02-13 02:00:00,363,360,359
2021-02-13 03:00:00,244,243,243
2021-02-13 04:00:00,242,240,240
2021-02-13 05:00:00,356,353,353
2021-02-13 06:00:00,772,769,769
2021-02-13 07:00:00,2313,2273,2273
2021-02-13 08:00:00,4498,3778,3777
2021-02-13 09:00:00,7711,4946,4912
2021-02-13 10:00:00,8135,5051,5019
2021-02-13 11:00:00,7246,4334,4297
2021-02-13 12:00:00,6033,3882,3849
2021-02-13 13:00:00,6872,3660,3619
2021-02-13 14:00:00,7160,3767,3718
2021-02-13 15:00:00,6445,3672,3648
2021-02-13 16:00:00,8115,3831,3794
2021-02-13 17:00:00,9461,3459,3430
2021-02-13 18:00:00,5751,3105,3075
2021-02-13 19:00:00,5544,3048,3024
2021-02-13 20:00:00,5148,3224,3204
2021-02-13 21:00:00,4860,2907,2889
2021-02-13 22:00:00,4018,2480,2461
2021-02-13 23:00:00,3701,1996,1979
2021-02-14 00:00:00,3318,2125,2112
2021-02-14 01:00:00,931,927,923
2021-02-14 02:00:00,528,523,523
2021-02-14 03:00:00,390,386,384
2021-02-14 04:00:00,361,360,359
2021-02-14 05:00:00,443,442,442
2021-02-14 06:00:00,1102,1098,1098
2021-02-14 07:00:00,3207,3136,3136
2021-02-14 08:00:00,5705,5181,5175
2021-02-14 09:00:00,9621,6854,6800
2021-02-14 10:00:00,10937,7117,7069
2021-02-14 11:00:00,9335,6133,6087
2021-02-14 12:00:00,8137,5034,4999
2021-02-14 13:00:00,7857,4709,4673
2021-02-14 14:00:00,7993,4813,4780
2021-02-14 15:00:00,7623,4760,4715
2021-02-14 16:00:00,14717,4944,4881
2021-02-14 17:00:00,10490,4257,4210
2021-02-14 18:00:00,6151,3801,3759
2021-02-14 19:00:00,5374,3350,3324
2021-02-14 20:00:00,5341,3286,3265
2021-02-14 21:00:00,5173,3139,3118
2021-02-14 22:00:00,4602,2788,2768
2021-02-14 23:00:00,3668,1992,1968
2021-02-15 00:00:00,2584,1842,1829
2021-02-15 01:00:00,829,827,822
2021-02-15 02:00:00,459,454,454
2021-02-15 03:00:00,302,302,302
2021-02-15 04:00:00,279,279,279
2021-02-15 05:00:00,353,348,348
2021-02-15 06:00:00,860,854,854
2021-02-15 07:00:00,2591,2567,2567
2021-02-15 08:00:00,5151,5010,5002
2021-02-15 09:00:00,9250,6325,6271
2021-02-15 10:00:00,10105,6192,6121
2021-02-15 11:00:00,8891,5354,5307
2021-02-15 12:00:00,7624,4489,4435
2021-02-15 13:00:00,7953,4375,4319
2021-02-15 14:00:00,8768,4765,4710
2021-02-15 15:00:00,7780,4471,4427
2021-02-15 16:00:00,10290,4769,4629
2021-02-15 17:00:00,13457,4304,4247
2021-02-15 18:00:00,6718,3687,3635
2021-02-15 19:00:00,6010,3364,3337
2021-02-15 20:00:00,6285,4277,4259
2021-02-15 21:00:00,5378,3240,3209
2021-02-15 22:00:00,4743,2815,2806
2021-02-15 23:00:00,3685,1987,1960
2021-02-16 00:00:00,2552,1693,1683
2021-02-16 01:00:00,749,742,739
2021-02-16 02:00:00,419,417,417
2021-02-16 03:00:00,291,290,290
2021-02-16 04:00:00,246,245,244
2021-02-16 05:00:00,295,293,293
2021-02-16 06:00:00,847,838,838
2021-02-16 07:00:00,2296,2271,2269
2021-02-16 08:00:00,4228,4010,4000
2021-02-16 09:00:00,8846,5792,5731
2021-02-16 10:00:00,9545,5680,5626
2021-02-16 11:00:00,8779,4923,4862
2021-02-16 12:00:00,7565,4086,4032
2021-02-16 13:00:00,7878,3966,3893
2021-02-16 14:00:00,7280,4181,4108
2021-02-16 15:00:00,8881,4067,4021
2021-02-16 16:00:00,7677,3765,3717
2021-02-16 17:00:00,12967,3995,3940
2021-02-16 18:00:00,7093,3386,3337
2021-02-16 19:00:00,5285,3036,3001
2021-02-16 20:00:00,5156,2827,2802
2021-02-16 21:00:00,4927,2618,2584
2021-02-16 22:00:00,3806,2225,2202
2021-02-16 23:00:00,3393,1631,1605
2021-02-17 00:00:00,2231,1289,1280
2021-02-17 01:00:00,1254,1252,1247
2021-02-17 02:00:00,701,698,698
2021-02-17 03:00:00,168,166,165
2021-02-17 04:00:00,155,150,150
2021-02-17 05:00:00,216,216,216
2021-02-17 06:00:00,487,486,486
2021-02-17 07:00:00,1455,1444,1444
2021-02-17 08:00:00,2732,2682,2670
2021-02-17 09:00:00,10393,3868,3809
2021-02-17 10:00:00,8505,4058,4000
2021-02-17 11:00:00,7852,3911,3828
2021-02-17 12:00:00,6530,3219,3175
2021-02-17 13:00:00,7062,3269,3220
2021-02-17 14:00:00,7768,3627,3560
2021-02-17 15:00:00,7312,3540,3488
2021-02-17 16:00:00,8008,3831,3770
2021-02-17 17:00:00,9793,3451,3385
2021-02-17 18:00:00,7205,3593,3542
2021-02-17 19:00:00,6225,3046,3007
2021-02-17 20:00:00,5517,2890,2857
2021-02-17 21:00:00,5570,2691,2671
2021-02-17 22:00:00,4400,2284,2260
2021-02-17 23:00:00,3888,1586,1570
2021-02-18 00:00:00,1721,1156,1120
2021-02-18 01:00:00,423,422,412
2021-02-18 02:00:00,267,267,267
2021-02-18 03:00:00,162,162,159
2021-02-18 04:00:00,150,150,150
2021-02-18 05:00:00,189,188,188
2021-02-18 06:00:00,458,457,457
2021-02-18 07:00:00,1320,1314,1313
2021-02-18 08:00:00,2243,2193,2182
2021-02-18 09:00:00,7337,3655,3577
2021-02-18 10:00:00,11870,4561,4460
2021-02-18 11:00:00,10000,4333,4218
2021-02-18 12:00:00,7536,3475,3403
2021-02-18 13:00:00,8065,3414,3315
2021-02-18 14:00:00,9144,3958,3836
2021-02-18 15:00:00,8574,4180,4067
2021-02-18 16:00:00,9460,4695,4500
2021-02-18 17:00:00,16696,4039,3904
2021-02-18 18:00:00,10237,3584,3503
2021-02-18 19:00:00,6955,3243,3117
2021-02-18 20:00:00,6493,3383,3297
2021-02-18 21:00:00,6020,2863,2788
2021-02-18 22:00:00,5060,2461,2367
2021-02-18 23:00:00,3733,1799,1754
2021-02-19 00:00:00,1087,850,843
2021-02-19 01:00:00,444,443,440
2021-02-19 02:00:00,185,184,181
2021-02-19 03:00:00,134,134,133
2021-02-19 04:00:00,120,119,119
2021-02-19 05:00:00,133,133,132
2021-02-19 06:00:00,419,419,419
2021-02-19 07:00:00,1062,1049,1048
2021-02-19 08:00:00,1878,1848,1834
2021-02-19 09:00:00,7970,3677,3556
2021-02-19 10:00:00,9357,3946,3818
2021-02-19 11:00:00,9343,3878,3755
2021-02-19 12:00:00,7433,3213,3130
2021-02-19 13:00:00,8022,3506,3400
2021-02-19 14:00:00,9774,3961,3855
2021-02-19 15:00:00,8980,3951,3872
2021-02-19 16:00:00,9471,4065,3979
2021-02-19 17:00:00,15614,4494,4408
2021-02-19 18:00:00,13166,3726,3662
2021-02-19 19:00:00,6989,3377,3326
2021-02-19 20:00:00,6348,3077,3036
2021-02-19 21:00:00,5952,2774,2727
2021-02-19 22:00:00,4817,2263,2239
2021-02-19 23:00:00,4012,1705,1680
2021-02-20 00:00:00,1281,837,829
2021-02-20 01:00:00,336,336,332
2021-02-20 02:00:00,217,217,214
2021-02-20 03:00:00,138,138,135
2021-02-20 04:00:00,122,122,121
2021-02-20 05:00:00,129,129,128
2021-02-20 06:00:00,387,386,386
2021-02-20 07:00:00,1058,1050,1050
2021-02-20 08:00:00,1922,1836,1819
2021-02-20 09:00:00,7863,3550,3390
2021-02-20 10:00:00,10077,4151,4007
2021-02-20 11:00:00,9215,3808,3690
2021-02-20 12:00:00,7593,3212,3151
2021-02-20 13:00:00,8827,3456,3316
2021-02-20 14:00:00,10180,3965,3819
2021-02-20 15:00:00,9137,4048,3911
2021-02-20 16:00:00,10901,4048,3933
2021-02-20 17:00:00,9440,4081,3930
2021-02-20 18:00:00,8535,3603,3543
2021-02-20 19:00:00,7855,3331,3282
2021-02-20 20:00:00,8074,3522,3478
2021-02-20 21:00:00,6873,3124,3077
2021-02-20 22:00:00,5162,2445,2418
2021-02-20 23:00:00,3926,1732,1706
2021-02-21 00:00:00,1263,908,895
2021-02-21 01:00:00,471,468,458
2021-02-21 02:00:00,191,191,188
2021-02-21 03:00:00,131,130,127
2021-02-21 04:00:00,105,104,104
2021-02-21 05:00:00,134,134,134
2021-02-21 06:00:00,387,381,380
2021-02-21 07:00:00,1012,999,998
2021-02-21 08:00:00,2042,1761,1743
2021-02-21 09:00:00,8206,3584,3440
2021-02-21 10:00:00,9428,4101,4004
2021-02-21 11:00:00,9001,3800,3710
2021-02-21 12:00:00,7521,3165,3094
2021-02-21 13:00:00,8658,3329,3222
2021-02-21 14:00:00,9286,3644,3548
2021-02-21 15:00:00,8758,3999,3892
2021-02-21 16:00:00,9464,4249,4153
2021-02-21 17:00:00,9912,4015,3921
2021-02-21 18:00:00,7958,3586,3515
2021-02-21 19:00:00,7098,3335,3278
2021-02-21 20:00:00,7365,3490,3452
2021-02-21 21:00:00,6913,3112,3006
2021-02-21 22:00:00,4995,2408,2368
2021-02-21 23:00:00,4026,1839,1809
2021-02-22 00:00:00,1111,821,809
2021-02-22 01:00:00,371,370,363
2021-02-22 02:00:00,173,170,163
2021-02-22 03:00:00,111,111,107
2021-02-22 04:00:00,110,110,110
2021-02-22 05:00:00,149,149,148
2021-02-22 06:00:00,429,427,427
2021-02-22 07:00:00,958,944,944
2021-02-22 08:00:00,1809,1638,1610
2021-02-22 09:00:00,8172,3643,3505
2021-02-22 10:00:00,9602,4066,3930
2021-02-22 11:00:00,9593,3960,3805
2021-02-22 12:00:00,7865,3272,3218
2021-02-22 13:00:00,9146,3532,3407
2021-02-22 14:00:00,10564,3954,3822
2021-02-22 15:00:00,9353,4154,4000
2021-02-22 16:00:00,9725,4459,4303
2021-02-22 17:00:00,8374,3996,3853
2021-02-22 18:00:00,10410,4103,4003
2021-02-22 19:00:00,8276,3579,3520
2021-02-22 20:00:00,7772,3766,3707
2021-02-22 21:00:00,6726,3252,3205
2021-02-22 22:00:00,5537,2824,2787
2021-02-22 23:00:00,4590,1719,1687
2021-02-23 00:00:00,1181,821,818
2021-02-23 01:00:00,402,399,395
2021-02-23 02:00:00,157,152,148
2021-02-23 03:00:00,126,122,121
2021-02-23 04:00:00,130,130,129
2021-02-23 05:00:00,167,164,164
2021-02-23 06:00:00,441,435,435
2021-02-23 07:00:00,1033,1019,1018
2021-02-23 08:00:00,1922,1740,1716
2021-02-23 09:00:00,8597,3812,3691
2021-02-23 10:00:00,9489,3914,3747
2021-02-23 11:00:00,9749,3900,3745
2021-02-23 12:00:00,8394,3257,3178
2021-02-23 13:00:00,10078,3434,3284
2021-02-23 14:00:00,10138,3844,3700
2021-02-23 15:00:00,8959,3898,3751
2021-02-23 16:00:00,10027,4049,3880
2021-02-23 17:00:00,8586,3940,3804
2021-02-23 18:00:00,9200,3631,3552
2021-02-23 19:00:00,8645,3522,3457
2021-02-23 20:00:00,8313,3632,3568
2021-02-23 21:00:00,7466,3361,3322
2021-02-23 22:00:00,5542,2656,2614
2021-02-23 23:00:00,4155,1709,1686
2021-02-24 00:00:00,1424,940,932
2021-02-24 01:00:00,329,323,317
2021-02-24 02:00:00,216,214,211
2021-02-24 03:00:00,113,112,110
2021-02-24 04:00:00,111,111,111
2021-02-24 05:00:00,147,147,147
2021-02-24 06:00:00,401,399,399
